Subject,Country,Age,Gender,City,Education,Question,Response,Condition,Coded_Response
R_2CqgJe3qFkdyKdn,Spain,45-54 años,Masculino,Burgos,University,Vivid,Un día corrí en la pista.,IND_PLUS_TA,PRET
R_2CqgJe3qFkdyKdn,Spain,45-54 años,Masculino,Burgos,University,Vivid,He cantado ópera.,IND_MINUS_TA,PP
R_2CqgJe3qFkdyKdn,Spain,45-54 años,Masculino,Burgos,University,Vivid,Siempre he comprado una bolsa.,IRR,PP
R_2CqgJe3qFkdyKdn,Spain,45-54 años,Masculino,Burgos,University,Vivid,He escalado el monte Everest.,IND_MINUS_TA,PP
R_2CqgJe3qFkdyKdn,Spain,45-54 años,Masculino,Burgos,University,Vivid,Cociné las hamburguesas.,IND_MINUS_TA,PRET
R_2CqgJe3qFkdyKdn,Spain,45-54 años,Masculino,Burgos,University,Vivid,Entonces he estudiado la literatura.,IND_PLUS_TA,PP
R_2CqgJe3qFkdyKdn,Spain,45-54 años,Masculino,Burgos,University,Vivid,Hace una hora he ordenado todo mi cuarto.,TODAY,PP
R_2CqgJe3qFkdyKdn,Spain,45-54 años,Masculino,Burgos,University,Vivid,Esta mañana he caminado por el parque .,TODAY,PP
R_2CqgJe3qFkdyKdn,Spain,45-54 años,Masculino,Burgos,University,Vivid,Anteayer conduje el autobús.,YESTERDAY_PLUS,PRET
R_2CqgJe3qFkdyKdn,Spain,45-54 años,Masculino,Burgos,University,Vivid,El año pasado practiqué el inglés.,YESTERDAY_PLUS,PRET
R_2CqgJe3qFkdyKdn,Spain,45-54 años,Masculino,Burgos,University,Vivid,He nadado en la piscina.,IND_MINUS_TA,PP
R_82t7e5YCLkimS9P,Spain,35-44 años,Masculino,Madrid,University,Vivid,Hace una hora nadé en la piscina.,TODAY,PRET
R_82t7e5YCLkimS9P,Spain,35-44 años,Masculino,Madrid,University,Vivid,Ayer he lavado todo el piso.,YESTERDAY_PLUS,PP
R_82t7e5YCLkimS9P,Spain,35-44 años,Masculino,Madrid,University,Vivid,Esta mañana he cocinado las hamburguesas.,TODAY,PP
R_82t7e5YCLkimS9P,Spain,35-44 años,Masculino,Madrid,University,Vivid,He mirado el paisaje.,IND_MINUS_TA,PP
R_82t7e5YCLkimS9P,Spain,35-44 años,Masculino,Madrid,University,Vivid,Todavía no he hablado con Sofía.,IRR,PP
R_82t7e5YCLkimS9P,Spain,35-44 años,Masculino,Madrid,University,Vivid,En alguna ocasión he pintado un cuadro.,IND_PLUS_TA,PP
R_82t7e5YCLkimS9P,Spain,35-44 años,Masculino,Madrid,University,Vivid,Hoy he escalado el monte Everest.,TODAY,PP
R_82t7e5YCLkimS9P,Spain,35-44 años,Masculino,Madrid,University,Vivid,Varias veces he leído aquí.,IRR,PP
R_82t7e5YCLkimS9P,Spain,35-44 años,Masculino,Madrid,University,Vivid,Un día jugué al ajedrez.,IND_PLUS_TA,PRET
R_82t7e5YCLkimS9P,Spain,35-44 años,Masculino,Madrid,University,Vivid,Hoy cocinamos pasta con tomate.,TODAY,PRET
R_82t7e5YCLkimS9P,Spain,35-44 años,Masculino,Madrid,University,Vivid,Una vez bailé tango.,IND_PLUS_TA,PRET
R_82t7e5YCLkimS9P,Spain,35-44 años,Masculino,Madrid,University,Vivid,Anteayer he caminado por el parque .,YESTERDAY_PLUS,PP
R_82t7e5YCLkimS9P,Spain,35-44 años,Masculino,Madrid,University,Vivid,Hace pocos minutos he cantado ópera.,TODAY,PP
R_82t7e5YCLkimS9P,Spain,35-44 años,Masculino,Madrid,University,Vivid,He conversado con mi tío.,IND_MINUS_TA,PP
R_82t7e5YCLkimS9P,Spain,35-44 años,Masculino,Madrid,University,Vivid,He escuchado su canción nueva .,IND_MINUS_TA,PP
R_6c5BEZ10Bgpa5X3,Mexico,35-44 años,Femenino,Tepotzotlan,Gradschool,Vivid,Hoy trabajé en la oficina.,TODAY,PRET
R_6c5BEZ10Bgpa5X3,Mexico,35-44 años,Femenino,Tepotzotlan,Gradschool,Vivid,Una vez nadé en la piscina.,IND_PLUS_TA,PRET
R_6c5BEZ10Bgpa5X3,Mexico,35-44 años,Femenino,Tepotzotlan,Gradschool,Vivid,Entonces escalé el monte Everest.,IND_PLUS_TA,PRET
R_6c5BEZ10Bgpa5X3,Mexico,35-44 años,Femenino,Tepotzotlan,Gradschool,Vivid,Conduje el autobús.,IND_MINUS_TA,PRET
R_6c5BEZ10Bgpa5X3,Mexico,35-44 años,Femenino,Tepotzotlan,Gradschool,Vivid,Bailé tango.,IND_MINUS_TA,PRET
R_6c5BEZ10Bgpa5X3,Mexico,35-44 años,Femenino,Tepotzotlan,Gradschool,Vivid,Hace una hora corrí en la pista.,TODAY,PRET
R_6c5BEZ10Bgpa5X3,Mexico,35-44 años,Femenino,Tepotzotlan,Gradschool,Vivid,Siempre he ordenado todo mi cuarto.,IRR,PP
R_6c5BEZ10Bgpa5X3,Mexico,35-44 años,Femenino,Tepotzotlan,Gradschool,Vivid,Un día cociné las hamburguesas.,IND_PLUS_TA,PRET
R_6c5BEZ10Bgpa5X3,Mexico,35-44 años,Femenino,Tepotzotlan,Gradschool,Vivid,Hace un mes viajé por el norte.,YESTERDAY_PLUS,PRET
R_6c5BEZ10Bgpa5X3,Mexico,35-44 años,Femenino,Tepotzotlan,Gradschool,Vivid,Anteayer conversé con mi tío.,YESTERDAY_PLUS,PRET
R_6c5BEZ10Bgpa5X3,Mexico,35-44 años,Femenino,Tepotzotlan,Gradschool,Vivid,Todavía no he aprendido mucho sobre los aviones.,IRR,PP
R_6c5BEZ10Bgpa5X3,Mexico,35-44 años,Femenino,Tepotzotlan,Gradschool,Vivid,Varias veces he investigado la historia de mi familia.,IRR,PP
R_6c5BEZ10Bgpa5X3,Mexico,35-44 años,Femenino,Tepotzotlan,Gradschool,Vivid,Pinté un cuadro.,IND_MINUS_TA,PRET
R_8PFeaUsTXWBMtL1,Spain,18-24 años,Femenino,Madrid,Highschool,Vivid,Hace dos días he jugado al ajedrez.,YESTERDAY_PLUS,PP
R_8PFeaUsTXWBMtL1,Spain,18-24 años,Femenino,Madrid,Highschool,Vivid,En alguna ocasión he hablado con Sofía.,IND_PLUS_TA,PP
R_8PFeaUsTXWBMtL1,Spain,18-24 años,Femenino,Madrid,Highschool,Vivid,Nunca miré el paisaje.,IRR,PRET
R_8PFeaUsTXWBMtL1,Spain,18-24 años,Femenino,Madrid,Highschool,Vivid,Varias veces he viajado por el norte.,IRR,PP
R_8PFeaUsTXWBMtL1,Spain,18-24 años,Femenino,Madrid,Highschool,Vivid,Alguna vez he leído aquí.,IND_PLUS_TA,PP
R_8PFeaUsTXWBMtL1,Spain,18-24 años,Femenino,Madrid,Highschool,Vivid,Hace pocas horas he investigado la historia de mi familia.,TODAY,PP
R_8PFeaUsTXWBMtL1,Spain,18-24 años,Femenino,Madrid,Highschool,Vivid,Hace pocos minutos aprendí mucho sobre los aviones.,TODAY,PRET
R_8PFeaUsTXWBMtL1,Spain,18-24 años,Femenino,Madrid,Highschool,Vivid,Hoy lavé todo el piso.,TODAY,PRET
R_8PFeaUsTXWBMtL1,Spain,18-24 años,Femenino,Madrid,Highschool,Vivid,Escribí una carta a Jorge.,IND_MINUS_TA,PRET
R_8PFeaUsTXWBMtL1,Spain,18-24 años,Femenino,Madrid,Highschool,Vivid,Ayer bailé tango.,YESTERDAY_PLUS,PRET
R_8PFeaUsTXWBMtL1,Spain,18-24 años,Femenino,Madrid,Highschool,Vivid,Hoy cocinamos pasta con tomate.,TODAY,PRET
R_8PFeaUsTXWBMtL1,Spain,18-24 años,Femenino,Madrid,Highschool,Vivid,Una vez trabajé en la oficina.,IND_PLUS_TA,PRET
R_8PFeaUsTXWBMtL1,Spain,18-24 años,Femenino,Madrid,Highschool,Vivid,Muchas veces conversé con mi tío.,IRR,PRET
R_8PFeaUsTXWBMtL1,Spain,18-24 años,Femenino,Madrid,Highschool,Vivid,Todavía no escuché su canción nueva.,IRR,PRET
R_8PFeaUsTXWBMtL1,Spain,18-24 años,Femenino,Madrid,Highschool,Vivid,Hace un mes pinté un cuadro.,YESTERDAY_PLUS,PRET
R_5eLbQBJQGP7ED4u,Mexico,25-34 años,Femenino,Morelia,University,Vivid,Ayer miré el paisaje.,YESTERDAY_PLUS,PRET
R_5eLbQBJQGP7ED4u,Mexico,25-34 años,Femenino,Morelia,University,Vivid,Nunca lavé todo el piso.,IRR,PRET
R_5eLbQBJQGP7ED4u,Mexico,25-34 años,Femenino,Morelia,University,Vivid,Esta mañana he leído aquí.,TODAY,PP
R_5eLbQBJQGP7ED4u,Mexico,25-34 años,Femenino,Morelia,University,Vivid,Hace pocas horas estudié la literatura.,TODAY,PRET
R_5eLbQBJQGP7ED4u,Mexico,25-34 años,Femenino,Morelia,University,Vivid,Jugué al ajedrez.,IND_MINUS_TA,PRET
R_5eLbQBJQGP7ED4u,Mexico,25-34 años,Femenino,Morelia,University,Vivid,Hace dos días escuché su canción nueva.,YESTERDAY_PLUS,PRET
R_5eLbQBJQGP7ED4u,Mexico,25-34 años,Femenino,Morelia,University,Vivid,Practiqué el inglés.,IND_MINUS_TA,PRET
R_5eLbQBJQGP7ED4u,Mexico,25-34 años,Femenino,Morelia,University,Vivid,Alguna vez escribí una carta a Jorge.,IND_PLUS_TA,PRET
R_5eLbQBJQGP7ED4u,Mexico,25-34 años,Femenino,Morelia,University,Vivid,Hace pocos minutos hablé con Sofía.,TODAY,PRET
R_5eLbQBJQGP7ED4u,Mexico,25-34 años,Femenino,Morelia,University,Vivid,En alguna ocasión canté ópera.,IND_PLUS_TA,PRET
R_5eLbQBJQGP7ED4u,Mexico,25-34 años,Femenino,Morelia,University,Vivid,Muchas veces caminé por el parque .,IRR,PRET
R_5eLbQBJQGP7ED4u,Mexico,25-34 años,Femenino,Morelia,University,Vivid,El año pasado compré un recuerdo del viaje.,YESTERDAY_PLUS,PRET
R_6OjhxWsaLSmxZlb,Mexico,45-54 años,Masculino,Chihuahua,University,Vivid,Esta mañana he conversado con mi tío.,TODAY,PP
R_6OjhxWsaLSmxZlb,Mexico,45-54 años,Masculino,Chihuahua,University,Vivid,Alguna vez caminé por el parque .,IND_PLUS_TA,PRET
R_6OjhxWsaLSmxZlb,Mexico,45-54 años,Masculino,Chihuahua,University,Vivid,Siempre jugué al ajedrez.,IRR,PRET
R_6OjhxWsaLSmxZlb,Mexico,45-54 años,Masculino,Chihuahua,University,Vivid,Hoy miré el paisaje.,TODAY,PRET
R_6OjhxWsaLSmxZlb,Mexico,45-54 años,Masculino,Chihuahua,University,Vivid,Ayer nadé en la piscina.,YESTERDAY_PLUS,PRET
R_6OjhxWsaLSmxZlb,Mexico,45-54 años,Masculino,Chihuahua,University,Vivid,Un día he ordenado todo mi cuarto.,IND_PLUS_TA,PP
R_6OjhxWsaLSmxZlb,Mexico,45-54 años,Masculino,Chihuahua,University,Vivid,Varias veces pinté un cuadro.,IRR,PRET
R_6OjhxWsaLSmxZlb,Mexico,45-54 años,Masculino,Chihuahua,University,Vivid,Todavía no practiqué el inglés.,IRR,PRET
R_6OjhxWsaLSmxZlb,Mexico,45-54 años,Masculino,Chihuahua,University,Vivid,Anteayer escribí una carta a Jorge.,YESTERDAY_PLUS,PRET
R_6OjhxWsaLSmxZlb,Mexico,45-54 años,Masculino,Chihuahua,University,Vivid,En alguna ocasión investigué la historia de mi familia.,IND_PLUS_TA,PRET
R_6OjhxWsaLSmxZlb,Mexico,45-54 años,Masculino,Chihuahua,University,Vivid,He leído aquí.,IND_MINUS_TA,PP
R_6OjhxWsaLSmxZlb,Mexico,45-54 años,Masculino,Chihuahua,University,Vivid,El año pasado escalé el monte Everest.,YESTERDAY_PLUS,PRET
R_5AF4W1yl2ZQi2jD,Mexico,45-54 años,Masculino,Celaya,University,Vivid,El año pasado estudié la literatura.,YESTERDAY_PLUS,PRET
R_5AF4W1yl2ZQi2jD,Mexico,45-54 años,Masculino,Celaya,University,Vivid,Siempre nadé en la piscina.,IRR,PRET
R_5AF4W1yl2ZQi2jD,Mexico,45-54 años,Masculino,Celaya,University,Vivid,Varias veces he escrito una carta a Jorge.,IRR,PP
R_5AF4W1yl2ZQi2jD,Mexico,45-54 años,Masculino,Celaya,University,Vivid,Caminé por el parque .,IND_MINUS_TA,PRET
R_5AF4W1yl2ZQi2jD,Mexico,45-54 años,Masculino,Celaya,University,Vivid,Un día escuché su canción nueva .,IND_PLUS_TA,PRET
R_5AF4W1yl2ZQi2jD,Mexico,45-54 años,Masculino,Celaya,University,Vivid,Investigué la historia de mi familia.,IND_MINUS_TA,PRET
R_5AF4W1yl2ZQi2jD,Mexico,45-54 años,Masculino,Celaya,University,Vivid,Entonces compré un recuerdo del viaje.,IND_PLUS_TA,PRET
R_5AF4W1yl2ZQi2jD,Mexico,45-54 años,Masculino,Celaya,University,Vivid,Aprendí mucho sobre los aviones.,IND_MINUS_TA,PRET
R_5AF4W1yl2ZQi2jD,Mexico,45-54 años,Masculino,Celaya,University,Vivid,Muchas veces cociné las hamburguesas.,IRR,PRET
R_5AF4W1yl2ZQi2jD,Mexico,45-54 años,Masculino,Celaya,University,Vivid,Todavía no he cantado ópera.,IRR,PP
R_5AF4W1yl2ZQi2jD,Mexico,45-54 años,Masculino,Celaya,University,Vivid,Esta mañana conduje el autobús.,TODAY,PRET
R_739YLPOTHuDc5Yo,Mexico,25-34 años,Masculino,Reynosa,University,Vivid,Hace pocas horas escribí una carta a Jorge.,TODAY,PRET
R_739YLPOTHuDc5Yo,Mexico,25-34 años,Masculino,Reynosa,University,Vivid,El año pasado aprendí mucho sobre los aviones.,YESTERDAY_PLUS,PRET
R_739YLPOTHuDc5Yo,Mexico,25-34 años,Masculino,Reynosa,University,Vivid,Entonces practiqué el inglés.,IND_PLUS_TA,PRET
R_739YLPOTHuDc5Yo,Mexico,25-34 años,Masculino,Reynosa,University,Vivid,Muchas veces he corrido en la pista.,IRR,PP
R_739YLPOTHuDc5Yo,Mexico,25-34 años,Masculino,Reynosa,University,Vivid,Siempre he estudiado la literatura.,IRR,PP
R_739YLPOTHuDc5Yo,Mexico,25-34 años,Masculino,Reynosa,University,Vivid,Nunca trabajé en la oficina.,IRR,PRET
R_739YLPOTHuDc5Yo,Mexico,25-34 años,Masculino,Reynosa,University,Vivid,He comprado un recuerdo del viaje.,IND_MINUS_TA,PP
R_739YLPOTHuDc5Yo,Mexico,25-34 años,Masculino,Reynosa,University,Vivid,Alguna vez he conducido el autobús.,IND_PLUS_TA,PP
R_739YLPOTHuDc5Yo,Mexico,25-34 años,Masculino,Reynosa,University,Vivid,Hace un mes he investigado la historia de mi familia.,YESTERDAY_PLUS,PP
R_739YLPOTHuDc5Yo,Mexico,25-34 años,Masculino,Reynosa,University,Vivid,Viajé por el norte.,IND_MINUS_TA,PRET
R_739YLPOTHuDc5Yo,Mexico,25-34 años,Masculino,Reynosa,University,Vivid,Hace dos días ordené todo mi cuarto.,YESTERDAY_PLUS,PRET
R_2qhjiKKTxXUJFqF,Spain,25-34 años,Femenino,Valencia,University,Vivid,Ayer miré el paisaje.,YESTERDAY_PLUS,PRET
R_2qhjiKKTxXUJFqF,Spain,25-34 años,Femenino,Valencia,University,Vivid,Nunca he lavado todo el piso.,IRR,PP
R_2qhjiKKTxXUJFqF,Spain,25-34 años,Femenino,Valencia,University,Vivid,Esta mañana leí aquí.,TODAY,PRET
R_2qhjiKKTxXUJFqF,Spain,25-34 años,Femenino,Valencia,University,Vivid,Hace pocas horas estudié la literatura.,TODAY,PRET
R_2qhjiKKTxXUJFqF,Spain,25-34 años,Femenino,Valencia,University,Vivid,Jugué al ajedrez.,IND_MINUS_TA,PRET
R_2qhjiKKTxXUJFqF,Spain,25-34 años,Femenino,Valencia,University,Vivid,Hace dos días escuché su canción nueva.,YESTERDAY_PLUS,PRET
R_2qhjiKKTxXUJFqF,Spain,25-34 años,Femenino,Valencia,University,Vivid,He practicado el inglés.,IND_MINUS_TA,PP
R_2qhjiKKTxXUJFqF,Spain,25-34 años,Femenino,Valencia,University,Vivid,Alguna vez he escrito una carta a Jorge.,IND_PLUS_TA,PP
R_2qhjiKKTxXUJFqF,Spain,25-34 años,Femenino,Valencia,University,Vivid,Hace pocos minutos hablé con Sofía.,TODAY,PRET
R_2qhjiKKTxXUJFqF,Spain,25-34 años,Femenino,Valencia,University,Vivid,En alguna ocasión he cantado ópera.,IND_PLUS_TA,PP
R_2qhjiKKTxXUJFqF,Spain,25-34 años,Femenino,Valencia,University,Vivid,Muchas veces he caminado por el parque .,IRR,PP
R_2qhjiKKTxXUJFqF,Spain,25-34 años,Femenino,Valencia,University,Vivid,El año pasado compré un recuerdo del viaje.,YESTERDAY_PLUS,PRET
R_2HjOdys27kMBwn9,Spain,45-54 años,Femenino,Pamplona,Technical_Professional,Vivid,Hace dos días jugué al ajedrez.,YESTERDAY_PLUS,PRET
R_2HjOdys27kMBwn9,Spain,45-54 años,Femenino,Pamplona,Technical_Professional,Vivid,En alguna ocasión he hablado con Sofía.,IND_PLUS_TA,PP
R_2HjOdys27kMBwn9,Spain,45-54 años,Femenino,Pamplona,Technical_Professional,Vivid,Nunca miré el paisaje.,IRR,PRET
R_2HjOdys27kMBwn9,Spain,45-54 años,Femenino,Pamplona,Technical_Professional,Vivid,Varias veces viajé por el norte.,IRR,PRET
R_2HjOdys27kMBwn9,Spain,45-54 años,Femenino,Pamplona,Technical_Professional,Vivid,Alguna vez leí aquí.,IND_PLUS_TA,PRET
R_2HjOdys27kMBwn9,Spain,45-54 años,Femenino,Pamplona,Technical_Professional,Vivid,Hace pocas horas he investigado la historia de mi familia.,TODAY,PP
R_2HjOdys27kMBwn9,Spain,45-54 años,Femenino,Pamplona,Technical_Professional,Vivid,Hace pocos minutos aprendí mucho sobre los aviones.,TODAY,PRET
R_2HjOdys27kMBwn9,Spain,45-54 años,Femenino,Pamplona,Technical_Professional,Vivid,Hoy lavé todo el piso.,TODAY,PRET
R_2HjOdys27kMBwn9,Spain,45-54 años,Femenino,Pamplona,Technical_Professional,Vivid,Escribí una carta a Jorge.,IND_MINUS_TA,PRET
R_2HjOdys27kMBwn9,Spain,45-54 años,Femenino,Pamplona,Technical_Professional,Vivid,Ayer bailé tango.,YESTERDAY_PLUS,PRET
R_2HjOdys27kMBwn9,Spain,45-54 años,Femenino,Pamplona,Technical_Professional,Vivid,Una vez trabajé en la oficina.,IND_PLUS_TA,PRET
R_2HjOdys27kMBwn9,Spain,45-54 años,Femenino,Pamplona,Technical_Professional,Vivid,Muchas veces conversé con mi tío.,IRR,PRET
R_2HjOdys27kMBwn9,Spain,45-54 años,Femenino,Pamplona,Technical_Professional,Vivid,Todavía no escuché su canción nueva.,IRR,PRET
R_2HjOdys27kMBwn9,Spain,45-54 años,Femenino,Pamplona,Technical_Professional,Vivid,Hace un mes pinté un cuadro.,YESTERDAY_PLUS,PRET
R_7xXCsvmdhAk3pCa,Mexico,25-34 años,Femenino,"Campeche, México",University,Vivid,Hoy trabajé en la oficina.,TODAY,PRET
R_7xXCsvmdhAk3pCa,Mexico,25-34 años,Femenino,"Campeche, México",University,Vivid,Una vez nadé en la piscina.,IND_PLUS_TA,PRET
R_7xXCsvmdhAk3pCa,Mexico,25-34 años,Femenino,"Campeche, México",University,Vivid,Entonces escalé el monte Everest.,IND_PLUS_TA,PRET
R_7xXCsvmdhAk3pCa,Mexico,25-34 años,Femenino,"Campeche, México",University,Vivid,Conduje el autobús.,IND_MINUS_TA,PRET
R_7xXCsvmdhAk3pCa,Mexico,25-34 años,Femenino,"Campeche, México",University,Vivid,Bailé tango.,IND_MINUS_TA,PRET
R_7xXCsvmdhAk3pCa,Mexico,25-34 años,Femenino,"Campeche, México",University,Vivid,Hace una hora corrí en la pista.,TODAY,PRET
R_7xXCsvmdhAk3pCa,Mexico,25-34 años,Femenino,"Campeche, México",University,Vivid,Siempre he ordenado todo mi cuarto.,IRR,PP
R_7xXCsvmdhAk3pCa,Mexico,25-34 años,Femenino,"Campeche, México",University,Vivid,Un día cociné las hamburguesas.,IND_PLUS_TA,PRET
R_7xXCsvmdhAk3pCa,Mexico,25-34 años,Femenino,"Campeche, México",University,Vivid,Hace un mes viajé por el norte.,YESTERDAY_PLUS,PRET
R_7xXCsvmdhAk3pCa,Mexico,25-34 años,Femenino,"Campeche, México",University,Vivid,Anteayer conversé con mi tío.,YESTERDAY_PLUS,PRET
R_7xXCsvmdhAk3pCa,Mexico,25-34 años,Femenino,"Campeche, México",University,Vivid,Todavía no he aprendido mucho sobre los aviones.,IRR,PP
R_7xXCsvmdhAk3pCa,Mexico,25-34 años,Femenino,"Campeche, México",University,Vivid,Varias veces he investigado la historia de mi familia.,IRR,PP
R_7xXCsvmdhAk3pCa,Mexico,25-34 años,Femenino,"Campeche, México",University,Vivid,Pinté un cuadro.,IND_MINUS_TA,PRET
R_6g7rIKpDz3L9IZB,Mexico,18-24 años,Masculino,Baja California,Highschool,Vivid,Un día corrí en la pista.,IND_PLUS_TA,PRET
R_6g7rIKpDz3L9IZB,Mexico,18-24 años,Masculino,Baja California,Highschool,Vivid,He cantado ópera.,IND_MINUS_TA,PP
R_6g7rIKpDz3L9IZB,Mexico,18-24 años,Masculino,Baja California,Highschool,Vivid,Siempre he comprado una bolsa.,IRR,PP
R_6g7rIKpDz3L9IZB,Mexico,18-24 años,Masculino,Baja California,Highschool,Vivid,Escalé el monte Everest.,IND_MINUS_TA,PRET
R_6g7rIKpDz3L9IZB,Mexico,18-24 años,Masculino,Baja California,Highschool,Vivid,He cocinado las hamburguesas.,IND_MINUS_TA,PP
R_6g7rIKpDz3L9IZB,Mexico,18-24 años,Masculino,Baja California,Highschool,Vivid,Entonces estudié la literatura.,IND_PLUS_TA,PRET
R_6g7rIKpDz3L9IZB,Mexico,18-24 años,Masculino,Baja California,Highschool,Vivid,Hace una hora ordené todo mi cuarto.,TODAY,PRET
R_6g7rIKpDz3L9IZB,Mexico,18-24 años,Masculino,Baja California,Highschool,Vivid,Esta mañana caminé por el parque .,TODAY,PRET
R_6g7rIKpDz3L9IZB,Mexico,18-24 años,Masculino,Baja California,Highschool,Vivid,Anteayer conduje el autobús.,YESTERDAY_PLUS,PRET
R_6g7rIKpDz3L9IZB,Mexico,18-24 años,Masculino,Baja California,Highschool,Vivid,El año pasado practiqué el inglés.,YESTERDAY_PLUS,PRET
R_6g7rIKpDz3L9IZB,Mexico,18-24 años,Masculino,Baja California,Highschool,Vivid,Nadé en la piscina.,IND_MINUS_TA,PRET
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Vivid,He ordenado todo mi cuarto.,IND_MINUS_TA,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Vivid,He lavado todo el piso.,IND_MINUS_TA,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Vivid,Nunca he escalado el monte Everest.,IRR,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Vivid,Hace pocas horas he pintado un cuadro.,TODAY,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Vivid,Hace una hora he jugado al ajedrez.,TODAY,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Vivid,Anteayer he hablado con Sofía.,YESTERDAY_PLUS,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Vivid,En alguna ocasión he viajado por el norte.,IND_PLUS_TA,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Vivid,Alguna vez he conversado con mi tío.,IND_PLUS_TA,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Vivid,Hoy he bailado tango.,TODAY,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Vivid,Ayer he corrido en la pista.,YESTERDAY_PLUS,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Vivid,Hace pocos minutos he practicado el inglés.,TODAY,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Vivid,Una vez he mirado el paisaje.,IND_PLUS_TA,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Vivid,Hace un mes he leído aquí.,YESTERDAY_PLUS,PP
R_7isU4NafW9cwCBC,Mexico,45-54 años,Masculino,"SAN LUIS POTOSI, SLP.",University,Vivid,Hace dos días he trabajado en la oficina.,YESTERDAY_PLUS,PP
R_3ToWR6t002WMhKJ,Mexico,45-54 años,Masculino,Aguascalientes,Gradschool,Vivid,El año pasado estudié la literatura.,YESTERDAY_PLUS,PRET
R_3ToWR6t002WMhKJ,Mexico,45-54 años,Masculino,Aguascalientes,Gradschool,Vivid,Siempre he nadado en la piscina.,IRR,PP
R_3ToWR6t002WMhKJ,Mexico,45-54 años,Masculino,Aguascalientes,Gradschool,Vivid,Varias veces escribí una carta a Jorge.,IRR,PRET
R_3ToWR6t002WMhKJ,Mexico,45-54 años,Masculino,Aguascalientes,Gradschool,Vivid,Caminé por el parque .,IND_MINUS_TA,PRET
R_3ToWR6t002WMhKJ,Mexico,45-54 años,Masculino,Aguascalientes,Gradschool,Vivid,Un día escuché su canción nueva .,IND_PLUS_TA,PRET
R_3ToWR6t002WMhKJ,Mexico,45-54 años,Masculino,Aguascalientes,Gradschool,Vivid,Investigué la historia de mi familia.,IND_MINUS_TA,PRET
R_3ToWR6t002WMhKJ,Mexico,45-54 años,Masculino,Aguascalientes,Gradschool,Vivid,Entonces compré un recuerdo del viaje.,IND_PLUS_TA,PRET
R_3ToWR6t002WMhKJ,Mexico,45-54 años,Masculino,Aguascalientes,Gradschool,Vivid,Aprendí mucho sobre los aviones.,IND_MINUS_TA,PRET
R_3ToWR6t002WMhKJ,Mexico,45-54 años,Masculino,Aguascalientes,Gradschool,Vivid,Muchas veces cociné las hamburguesas.,IRR,PRET
R_3ToWR6t002WMhKJ,Mexico,45-54 años,Masculino,Aguascalientes,Gradschool,Vivid,Todavía no he cantado ópera.,IRR,PP
R_3ToWR6t002WMhKJ,Mexico,45-54 años,Masculino,Aguascalientes,Gradschool,Vivid,Esta mañana conduje el autobús.,TODAY,PRET
R_89nUQAcUVnIWS9M,Spain,45-54 años,Masculino,Málaga,University,Vivid,El año pasado estudié la literatura.,YESTERDAY_PLUS,PRET
R_89nUQAcUVnIWS9M,Spain,45-54 años,Masculino,Málaga,University,Vivid,Siempre he nadado en la piscina.,IRR,PP
R_89nUQAcUVnIWS9M,Spain,45-54 años,Masculino,Málaga,University,Vivid,Hoy cocinamos pasta con tomate.,TODAY,PRET
R_89nUQAcUVnIWS9M,Spain,45-54 años,Masculino,Málaga,University,Vivid,Varias veces he escrito una carta a Jorge.,IRR,PP
R_89nUQAcUVnIWS9M,Spain,45-54 años,Masculino,Málaga,University,Vivid,Caminé por el parque .,IND_MINUS_TA,PRET
R_89nUQAcUVnIWS9M,Spain,45-54 años,Masculino,Málaga,University,Vivid,Un día escuché su canción nueva .,IND_PLUS_TA,PRET
R_89nUQAcUVnIWS9M,Spain,45-54 años,Masculino,Málaga,University,Vivid,He investigado la historia de mi familia.,IND_MINUS_TA,PP
R_89nUQAcUVnIWS9M,Spain,45-54 años,Masculino,Málaga,University,Vivid,Entonces compré un recuerdo del viaje.,IND_PLUS_TA,PRET
